##ENCODING: csv
##X-Sampling: StartIndex,StepSize,NumberOfSteps
#26,4,15
##Y-Sampling: StartIndex,StepSize,NumberOfSteps
#13,4,15
##xindex,yindex,xcoord/m,ycoord/m,current/A
106,12,2.12E-4,2.4E-5,9.242581895503565E-10
106,13,2.12E-4,2.6E-5,9.24341013573163E-10
106,14,2.12E-4,2.8E-5,9.244429601741738E-10
106,15,2.12E-4,2.9999999999999997E-5,9.245308535310694E-10
106,16,2.12E-4,3.2E-5,9.24657377954285E-10
106,17,2.12E-4,3.4E-5,9.247514311778263E-10
106,18,2.12E-4,3.6E-5,9.248350901574511E-10
106,19,2.12E-4,3.7999999999999995E-5,9.249523083756713E-10
106,20,2.12E-4,3.9999999999999996E-5,9.250101518690526E-10
106,21,2.12E-4,4.2E-5,9.251575718162145E-10
106,22,2.12E-4,4.4E-5,9.251722378335574E-10
106,23,2.12E-4,4.6E-5,9.252553725703111E-10
106,24,2.12E-4,4.8E-5,9.253513199978813E-10
106,25,2.12E-4,4.9999999999999996E-5,9.254862552135705E-10
106,26,2.12E-4,5.2E-5,9.255986890612806E-10
106,27,2.12E-4,5.4E-5,9.256632516493317E-10
106,28,2.12E-4,5.6E-5,9.257554435825194E-10
106,29,2.12E-4,5.8E-5,9.25836015889679E-10
106,30,2.12E-4,5.9999999999999995E-5,9.258870845077815E-10
106,31,2.12E-4,6.2E-5,9.259055196423989E-10
106,32,2.12E-4,6.4E-5,9.260352912831434E-10
106,33,2.12E-4,6.599999999999999E-5,9.261527145739493E-10
106,34,2.12E-4,6.8E-5,9.262059041165811E-10
106,35,2.12E-4,7.0E-5,9.262372261957978E-10
106,36,2.12E-4,7.2E-5,9.26223781052136E-10
106,37,2.12E-4,7.4E-5,9.262761386244515E-10
106,38,2.12E-4,7.599999999999999E-5,9.26371919219929E-10
106,39,2.12E-4,7.8E-5,9.263932529197507E-10
106,40,2.12E-4,7.999999999999999E-5,9.264404752016982E-10
106,41,2.12E-4,8.2E-5,9.264371601309159E-10
106,42,2.12E-4,8.4E-5,9.264873171016544E-10
106,43,2.12E-4,8.599999999999999E-5,9.26497415810758E-10
106,44,2.12E-4,8.8E-5,9.264455923052592E-10
106,45,2.12E-4,8.999999999999999E-5,9.264304476936425E-10
106,46,2.12E-4,9.2E-5,9.264520915558066E-10
106,47,2.12E-4,9.4E-5,9.264017488359105E-10
106,48,2.12E-4,9.6E-5,9.26390806315417E-10
106,49,2.12E-4,9.8E-5,9.263395488636385E-10
106,50,2.12E-4,9.999999999999999E-5,9.262998212235417E-10
106,51,2.12E-4,1.02E-4,9.262111844406566E-10
106,52,2.12E-4,1.04E-4,9.262043583745477E-10
106,53,2.12E-4,1.06E-4,9.261404625265899E-10
106,54,2.12E-4,1.08E-4,9.260791028724995E-10
106,55,2.12E-4,1.0999999999999999E-4,9.260112613252277E-10
106,56,2.12E-4,1.12E-4,9.259662450702216E-10
106,57,2.12E-4,1.1399999999999999E-4,9.259144065556473E-10
106,58,2.12E-4,1.16E-4,9.257314119685019E-10
106,59,2.12E-4,1.18E-4,9.256962597538989E-10
106,60,2.12E-4,1.1999999999999999E-4,9.255813389315538E-10
106,61,2.12E-4,1.22E-4,9.254038871483191E-10
106,62,2.12E-4,1.24E-4,9.253320298483169E-10
106,63,2.12E-4,1.26E-4,9.252725029637839E-10
106,64,2.12E-4,1.28E-4,9.252055968248083E-10
106,65,2.12E-4,1.3E-4,9.250791077394217E-10
106,66,2.12E-4,1.3199999999999998E-4,9.250247708285761E-10
106,67,2.12E-4,1.34E-4,9.24878820335442E-10
106,68,2.12E-4,1.36E-4,9.247685659849554E-10
106,69,2.12E-4,1.38E-4,9.246707744372728E-10
106,70,2.12E-4,1.4E-4,9.246008511498262E-10
106,71,2.12E-4,1.4199999999999998E-4,9.245007103247792E-10
106,72,2.12E-4,1.44E-4,9.244204588647045E-10
106,73,2.12E-4,1.46E-4,9.243354350346336E-10
106,74,2.12E-4,1.48E-4,9.24256442370874E-10
106,75,2.12E-4,1.5E-4,9.241422242283891E-10
106,76,2.12E-4,1.5199999999999998E-4,9.240536173145086E-10
106,77,2.12E-4,1.54E-4,9.239818155097709E-10
106,78,2.12E-4,1.56E-4,9.239438894480295E-10
106,79,2.12E-4,1.58E-4,9.238504984469711E-10
106,80,2.12E-4,1.5999999999999999E-4,9.237229593073533E-10
106,81,2.12E-4,1.6199999999999998E-4,9.23576102267949E-10
106,82,2.12E-4,1.64E-4,9.235650218834382E-10
106,83,2.12E-4,1.66E-4,9.234635463299489E-10
106,84,2.12E-4,1.68E-4,9.234134810094162E-10
106,85,2.12E-4,1.6999999999999999E-4,9.233402126515005E-10
106,86,2.12E-4,1.7199999999999998E-4,9.232411395724219E-10
106,87,2.12E-4,1.74E-4,9.231318743805313E-10
106,88,2.12E-4,1.76E-4,9.231344720289776E-10
106,89,2.12E-4,1.78E-4,9.2300818595882E-10
107,0,2.14E-4,0.0,9.232528609050156E-10
107,1,2.14E-4,2.0E-6,9.232732123111097E-10
107,2,2.14E-4,4.0E-6,9.233464525605093E-10
107,3,2.14E-4,6.0E-6,9.234575655978772E-10
107,4,2.14E-4,8.0E-6,9.234738397938219E-10
107,5,2.14E-4,9.999999999999999E-6,9.235840419276655E-10
107,6,2.14E-4,1.2E-5,9.236546242469276E-10
107,7,2.14E-4,1.4E-5,9.237259552129841E-10
107,8,2.14E-4,1.6E-5,9.238349006601828E-10
107,9,2.14E-4,1.8E-5,9.239260524352077E-10
107,10,2.14E-4,1.9999999999999998E-5,9.239808945797133E-10
107,11,2.14E-4,2.2E-5,9.240506123310691E-10
107,12,2.14E-4,2.4E-5,9.241357975032548E-10
107,13,2.14E-4,2.6E-5,9.241924798420967E-10
107,14,2.14E-4,2.8E-5,9.243381493368027E-10
107,15,2.14E-4,2.9999999999999997E-5,9.244179171101176E-10
107,16,2.14E-4,3.2E-5,9.245283653394084E-10
107,17,2.14E-4,3.4E-5,9.245837587227315E-10
107,18,2.14E-4,3.6E-5,9.246701791516182E-10
107,19,2.14E-4,3.7999999999999995E-5,9.247978342019425E-10
107,20,2.14E-4,3.9999999999999996E-5,9.248742260013586E-10
107,21,2.14E-4,4.2E-5,9.24925232231846E-10
107,22,2.14E-4,4.4E-5,9.250257167101475E-10
107,23,2.14E-4,4.6E-5,9.250712017085811E-10
107,24,2.14E-4,4.8E-5,9.251137421521218E-10
107,25,2.14E-4,4.9999999999999996E-5,9.252253160873423E-10
107,26,2.14E-4,5.2E-5,9.253223956650915E-10
107,27,2.14E-4,5.4E-5,9.254109195905934E-10
107,28,2.14E-4,5.6E-5,9.254808285356575E-10
107,29,2.14E-4,5.8E-5,9.255570941651869E-10
107,30,2.14E-4,5.9999999999999995E-5,9.256221494582875E-10
107,31,2.14E-4,6.2E-5,9.257250063110342E-10
107,32,2.14E-4,6.4E-5,9.257669558161735E-10
107,33,2.14E-4,6.599999999999999E-5,9.258651626670772E-10
107,34,2.14E-4,6.8E-5,9.259397975514904E-10
107,35,2.14E-4,7.0E-5,9.259764460464192E-10
107,36,2.14E-4,7.2E-5,9.260139288502489E-10
107,37,2.14E-4,7.4E-5,9.260124763638497E-10
107,38,2.14E-4,7.599999999999999E-5,9.260690083383811E-10
107,39,2.14E-4,7.8E-5,9.26065582481325E-10
107,40,2.14E-4,7.999999999999999E-5,9.261069463070318E-10
107,41,2.14E-4,8.2E-5,9.260921658084276E-10
107,42,2.14E-4,8.4E-5,9.261174824486333E-10
107,43,2.14E-4,8.599999999999999E-5,9.261188988734352E-10
107,44,2.14E-4,8.8E-5,9.260370469111271E-10
107,45,2.14E-4,8.999999999999999E-5,9.261080152342986E-10
107,46,2.14E-4,9.2E-5,9.260842646308106E-10
107,47,2.14E-4,9.4E-5,9.260463839647401E-10
107,48,2.14E-4,9.6E-5,9.260449323067327E-10
107,49,2.14E-4,9.8E-5,9.260488076461855E-10
107,50,2.14E-4,9.999999999999999E-5,9.260023762369279E-10
107,51,2.14E-4,1.02E-4,9.259357925512319E-10
107,52,2.14E-4,1.04E-4,9.258995775704775E-10
107,53,2.14E-4,1.06E-4,9.258507599983849E-10
107,54,2.14E-4,1.08E-4,9.257874286767469E-10
107,55,2.14E-4,1.0999999999999999E-4,9.257447808030118E-10
107,56,2.14E-4,1.12E-4,9.256160808071701E-10
107,57,2.14E-4,1.1399999999999999E-4,9.255672840376105E-10
107,58,2.14E-4,1.16E-4,9.255018614677208E-10
107,59,2.14E-4,1.18E-4,9.254835214351028E-10
107,60,2.14E-4,1.1999999999999999E-4,9.253735587958662E-10
107,61,2.14E-4,1.22E-4,9.252370698122201E-10
107,62,2.14E-4,1.24E-4,9.251622627137662E-10
107,63,2.14E-4,1.26E-4,9.250882603433788E-10
107,64,2.14E-4,1.28E-4,9.249678453348379E-10
107,65,2.14E-4,1.3E-4,9.248409145513402E-10
107,66,2.14E-4,1.3199999999999998E-4,9.248076232575743E-10
107,67,2.14E-4,1.34E-4,9.247141163608356E-10
107,68,2.14E-4,1.36E-4,9.246314657261032E-10
107,69,2.14E-4,1.38E-4,9.245215905105327E-10
107,70,2.14E-4,1.4E-4,9.24454443076147E-10
107,71,2.14E-4,1.4199999999999998E-4,9.243803543261499E-10
107,72,2.14E-4,1.44E-4,9.242975158489106E-10
107,73,2.14E-4,1.46E-4,9.242244922607895E-10
107,74,2.14E-4,1.48E-4,9.241378793651982E-10
107,75,2.14E-4,1.5E-4,9.240063836602748E-10
107,76,2.14E-4,1.5199999999999998E-4,9.23937385402527E-10
107,77,2.14E-4,1.54E-4,9.238517792113491E-10
107,78,2.14E-4,1.56E-4,9.2375718641755E-10
107,79,2.14E-4,1.58E-4,9.236632558677892E-10
107,80,2.14E-4,1.5999999999999999E-4,9.235616090805178E-10
107,81,2.14E-4,1.6199999999999998E-4,9.235011004732523E-10
107,82,2.14E-4,1.64E-4,9.234448402985197E-10
107,83,2.14E-4,1.66E-4,9.23392560830894E-10
107,84,2.14E-4,1.68E-4,9.232731796308154E-10
107,85,2.14E-4,1.6999999999999999E-4,9.232003059278432E-10
107,86,2.14E-4,1.7199999999999998E-4,9.231619996525744E-10
107,87,2.14E-4,1.74E-4,9.231107440733486E-10
107,88,2.14E-4,1.76E-4,9.230097999991454E-10
107,89,2.14E-4,1.78E-4,9.229606981631995E-10
108,0,2.16E-4,0.0,9.231847113899595E-10
108,1,2.16E-4,2.0E-6,9.232207946805241E-10
108,2,2.16E-4,4.0E-6,9.233112592985243E-10
108,3,2.16E-4,6.0E-6,9.233848140198129E-10
108,4,2.16E-4,8.0E-6,9.234113545449198E-10
108,5,2.16E-4,9.999999999999999E-6,9.234901518726157E-10
108,6,2.16E-4,1.2E-5,9.235810971954277E-10
108,7,2.16E-4,1.4E-5,9.236316285578015E-10
108,8,2.16E-4,1.6E-5,9.237294746830145E-10
108,9,2.16E-4,1.8E-5,9.23847523360351E-10
108,10,2.16E-4,1.9999999999999998E-5,9.238874351830329E-10
108,11,2.16E-4,2.2E-5,9.239271100128225E-10
108,12,2.16E-4,2.4E-5,9.240076367261103E-10
108,13,2.16E-4,2.6E-5,9.241203454714866E-10
108,14,2.16E-4,2.8E-5,9.242077896010767E-10
108,15,2.16E-4,2.9999999999999997E-5,9.242824312095358E-10
108,16,2.16E-4,3.2E-5,9.243372803036587E-10
108,17,2.16E-4,3.4E-5,9.244186069501549E-10
108,18,2.16E-4,3.6E-5,9.244909485899626E-10
108,19,2.16E-4,3.7999999999999995E-5,9.246135133485617E-10
108,20,2.16E-4,3.9999999999999996E-5,9.24650711808362E-10
108,21,2.16E-4,4.2E-5,9.247363668518774E-10
108,22,2.16E-4,4.4E-5,9.247628157674083E-10
108,23,2.16E-4,4.6E-5,9.248942234961611E-10
108,24,2.16E-4,4.8E-5,9.249468899567715E-10
108,25,2.16E-4,4.9999999999999996E-5,9.250625102946422E-10
108,26,2.16E-4,5.2E-5,9.251078942589496E-10
108,27,2.16E-4,5.4E-5,9.2516706510899E-10
108,28,2.16E-4,5.6E-5,9.252703885619649E-10
108,29,2.16E-4,5.8E-5,9.25350988834929E-10
108,30,2.16E-4,5.9999999999999995E-5,9.253918915770587E-10
108,31,2.16E-4,6.2E-5,9.254834839331385E-10
108,32,2.16E-4,6.4E-5,9.255246214250491E-10
108,33,2.16E-4,6.599999999999999E-5,9.255627913338395E-10
108,34,2.16E-4,6.8E-5,9.255876468485993E-10
108,35,2.16E-4,7.0E-5,9.256659077002144E-10
108,36,2.16E-4,7.2E-5,9.256805583519038E-10
108,37,2.16E-4,7.4E-5,9.257237214054962E-10
108,38,2.16E-4,7.599999999999999E-5,9.257623282025654E-10
108,39,2.16E-4,7.8E-5,9.257733484121783E-10
108,40,2.16E-4,7.999999999999999E-5,9.258106972082965E-10
108,41,2.16E-4,8.2E-5,9.258232291498593E-10
108,42,2.16E-4,8.4E-5,9.257615155096461E-10
108,43,2.16E-4,8.599999999999999E-5,9.258227075675486E-10
108,44,2.16E-4,8.8E-5,9.258122358943559E-10
108,45,2.16E-4,8.999999999999999E-5,9.258679612326507E-10
108,46,2.16E-4,9.2E-5,9.258430267366326E-10
108,47,2.16E-4,9.4E-5,9.258339494064381E-10
108,48,2.16E-4,9.6E-5,9.258305855039332E-10
108,49,2.16E-4,9.8E-5,9.257426689434144E-10
108,50,2.16E-4,9.999999999999999E-5,9.257070910431249E-10
108,51,2.16E-4,1.02E-4,9.256839828315574E-10
108,52,2.16E-4,1.04E-4,9.256119862950647E-10
108,53,2.16E-4,1.06E-4,9.254953898367017E-10
108,54,2.16E-4,1.08E-4,9.255219994494352E-10
108,55,2.16E-4,1.0999999999999999E-4,9.254495059105593E-10
108,56,2.16E-4,1.12E-4,9.253835751307898E-10
108,57,2.16E-4,1.1399999999999999E-4,9.25367631805859E-10
108,58,2.16E-4,1.16E-4,9.252979974689224E-10
108,59,2.16E-4,1.18E-4,9.252119802972316E-10
108,60,2.16E-4,1.1999999999999999E-4,9.250969516744129E-10
108,61,2.16E-4,1.22E-4,9.249891303285899E-10
108,62,2.16E-4,1.24E-4,9.24975072172502E-10
108,63,2.16E-4,1.26E-4,9.24882503211923E-10
108,64,2.16E-4,1.28E-4,9.24761809183517E-10
108,65,2.16E-4,1.3E-4,9.247027696499783E-10
108,66,2.16E-4,1.3199999999999998E-4,9.245850868929836E-10
108,67,2.16E-4,1.34E-4,9.245319483758436E-10
108,68,2.16E-4,1.36E-4,9.244454481451124E-10
108,69,2.16E-4,1.38E-4,9.243520876180486E-10
108,70,2.16E-4,1.4E-4,9.2428795470343E-10
108,71,2.16E-4,1.4199999999999998E-4,9.242277917240279E-10
108,72,2.16E-4,1.44E-4,9.241452648054391E-10
108,73,2.16E-4,1.46E-4,9.240394315699688E-10
108,74,2.16E-4,1.48E-4,9.239799981652972E-10
108,75,2.16E-4,1.5E-4,9.2386624772764E-10
108,76,2.16E-4,1.5199999999999998E-4,9.238259873541618E-10
108,77,2.16E-4,1.54E-4,9.236618934435876E-10
108,78,2.16E-4,1.56E-4,9.236555497809007E-10
108,79,2.16E-4,1.58E-4,9.236157714022718E-10
108,80,2.16E-4,1.5999999999999999E-4,9.235277896653896E-10
108,81,2.16E-4,1.6199999999999998E-4,9.234214422526353E-10
108,82,2.16E-4,1.64E-4,9.233524832773667E-10
108,83,2.16E-4,1.66E-4,9.23276404480858E-10
108,84,2.16E-4,1.68E-4,9.231511306340391E-10
108,85,2.16E-4,1.6999999999999999E-4,9.230916277593543E-10
108,86,2.16E-4,1.7199999999999998E-4,9.230914587962839E-10
108,87,2.16E-4,1.74E-4,9.230008931768857E-10
108,88,2.16E-4,1.76E-4,9.22940558859064E-10
108,89,2.16E-4,1.78E-4,9.229160825999756E-10
109,0,2.1799999999999999E-4,0.0,9.231054401447901E-10
109,1,2.1799999999999999E-4,2.0E-6,9.231214405792207E-10
109,2,2.1799999999999999E-4,4.0E-6,9.231950102960755E-10
109,3,2.1799999999999999E-4,6.0E-6,9.232854394744752E-10
109,4,2.1799999999999999E-4,8.0E-6,9.233204925178131E-10
109,5,2.1799999999999999E-4,9.999999999999999E-6,9.234224740698622E-10
109,6,2.1799999999999999E-4,1.2E-5,9.234611715534856E-10
109,7,2.1799999999999999E-4,1.4E-5,9.235372813676282E-10
109,8,2.1799999999999999E-4,1.6E-5,9.2359703849622E-10
109,9,2.1799999999999999E-4,1.8E-5,9.236559647909429E-10
109,10,2.1799999999999999E-4,1.9999999999999998E-5,9.23708400486756E-10
109,11,2.1799999999999999E-4,2.2E-5,9.238200755837741E-10
109,12,2.1799999999999999E-4,2.4E-5,9.239093038258316E-10
109,13,2.1799999999999999E-4,2.6E-5,9.239804526628805E-10
109,14,2.1799999999999999E-4,2.8E-5,9.240457788392066E-10
109,15,2.1799999999999999E-4,2.9999999999999997E-5,9.241318180138725E-10
109,16,2.1799999999999999E-4,3.2E-5,9.242049354844504E-10
109,17,2.1799999999999999E-4,3.4E-5,9.242784777671277E-10
109,18,2.1799999999999999E-4,3.6E-5,9.243439846923591E-10
109,19,2.1799999999999999E-4,3.7999999999999995E-5,9.244028095084644E-10
109,20,2.1799999999999999E-4,3.9999999999999996E-5,9.244509520830886E-10
109,21,2.1799999999999999E-4,4.2E-5,9.245890150257515E-10
109,22,2.1799999999999999E-4,4.4E-5,9.246157923323661E-10
109,23,2.1799999999999999E-4,4.6E-5,9.247286680654986E-10
109,24,2.1799999999999999E-4,4.8E-5,9.247509677829159E-10
109,25,2.1799999999999999E-4,4.9999999999999996E-5,9.248330721363665E-10
109,26,2.1799999999999999E-4,5.2E-5,9.248583094681583E-10
109,27,2.1799999999999999E-4,5.4E-5,9.249790902966359E-10
109,28,2.1799999999999999E-4,5.6E-5,9.250545789016796E-10
109,29,2.1799999999999999E-4,5.8E-5,9.251190339560816E-10
109,30,2.1799999999999999E-4,5.9999999999999995E-5,9.251921415190721E-10
109,31,2.1799999999999999E-4,6.2E-5,9.252488656794348E-10
109,32,2.1799999999999999E-4,6.4E-5,9.252689784970312E-10
109,33,2.1799999999999999E-4,6.599999999999999E-5,9.253028452340654E-10
109,34,2.1799999999999999E-4,6.8E-5,9.253671168176649E-10
109,35,2.1799999999999999E-4,7.0E-5,9.253785531832855E-10
109,36,2.1799999999999999E-4,7.2E-5,9.254208142467741E-10
109,37,2.1799999999999999E-4,7.4E-5,9.25443328468543E-10
109,38,2.1799999999999999E-4,7.599999999999999E-5,9.254757562140065E-10
109,39,2.1799999999999999E-4,7.8E-5,9.255261562369493E-10
109,40,2.1799999999999999E-4,7.999999999999999E-5,9.255288727724865E-10
109,41,2.1799999999999999E-4,8.2E-5,9.255954225338396E-10
109,42,2.1799999999999999E-4,8.4E-5,9.255815962216459E-10
109,43,2.1799999999999999E-4,8.599999999999999E-5,9.256293665286308E-10
109,44,2.1799999999999999E-4,8.8E-5,9.25541627328676E-10
109,45,2.1799999999999999E-4,8.999999999999999E-5,9.255607746087807E-10
109,46,2.1799999999999999E-4,9.2E-5,9.255028190712675E-10
109,47,2.1799999999999999E-4,9.4E-5,9.25546202210461E-10
109,48,2.1799999999999999E-4,9.6E-5,9.255201671375753E-10
109,49,2.1799999999999999E-4,9.8E-5,9.254394882756502E-10
109,50,2.1799999999999999E-4,9.999999999999999E-5,9.253811592155253E-10
109,51,2.1799999999999999E-4,1.02E-4,9.253846491386966E-10
109,52,2.1799999999999999E-4,1.04E-4,9.253341666486707E-10
109,53,2.1799999999999999E-4,1.06E-4,9.253096705754164E-10
109,54,2.1799999999999999E-4,1.08E-4,9.252877439150705E-10
109,55,2.1799999999999999E-4,1.0999999999999999E-4,9.252154185378499E-10
109,56,2.1799999999999999E-4,1.12E-4,9.251382203314338E-10
109,57,2.1799999999999999E-4,1.1399999999999999E-4,9.251056666780241E-10
109,58,2.1799999999999999E-4,1.16E-4,9.250516697534094E-10
109,59,2.1799999999999999E-4,1.18E-4,9.249689338102508E-10
109,60,2.1799999999999999E-4,1.1999999999999999E-4,9.249378291222546E-10
109,61,2.1799999999999999E-4,1.22E-4,9.24836630500189E-10
109,62,2.1799999999999999E-4,1.24E-4,9.246841461541509E-10
109,63,2.1799999999999999E-4,1.26E-4,9.246844064875571E-10
109,64,2.1799999999999999E-4,1.28E-4,9.245688707807846E-10
109,65,2.1799999999999999E-4,1.3E-4,9.245056558592003E-10
109,66,2.1799999999999999E-4,1.3199999999999998E-4,9.244115379629405E-10
109,67,2.1799999999999999E-4,1.34E-4,9.243914519100806E-10
109,68,2.1799999999999999E-4,1.36E-4,9.243008481793091E-10
109,69,2.1799999999999999E-4,1.38E-4,9.242049579685615E-10
109,70,2.1799999999999999E-4,1.4E-4,9.241593543790795E-10
109,71,2.1799999999999999E-4,1.4199999999999998E-4,9.240512545818249E-10
109,72,2.1799999999999999E-4,1.44E-4,9.240209414786865E-10
109,73,2.1799999999999999E-4,1.46E-4,9.239191031574263E-10
109,74,2.1799999999999999E-4,1.48E-4,9.238147958438521E-10
109,75,2.1799999999999999E-4,1.5E-4,9.237532227100549E-10
109,76,2.1799999999999999E-4,1.5199999999999998E-4,9.236972714230558E-10
109,77,2.1799999999999999E-4,1.54E-4,9.236038963027762E-10
109,78,2.1799999999999999E-4,1.56E-4,9.235449439420902E-10
109,79,2.1799999999999999E-4,1.58E-4,9.234716129200297E-10
109,80,2.1799999999999999E-4,1.5999999999999999E-4,9.233888323718425E-10
109,81,2.1799999999999999E-4,1.6199999999999998E-4,9.233045825459458E-10
109,82,2.1799999999999999E-4,1.64E-4,9.232643016993547E-10
109,83,2.1799999999999999E-4,1.66E-4,9.232216781773852E-10
109,84,2.1799999999999999E-4,1.68E-4,9.231330326999114E-10
109,85,2.1799999999999999E-4,1.6999999999999999E-4,9.23070655520089E-10
109,86,2.1799999999999999E-4,1.7199999999999998E-4,9.229837055330715E-10
109,87,2.1799999999999999E-4,1.74E-4,9.229351242025309E-10
109,88,2.1799999999999999E-4,1.76E-4,9.228927530272817E-10
109,89,2.1799999999999999E-4,1.78E-4,9.228423048046385E-10
110,0,2.1999999999999998E-4,0.0,9.229991755350946E-10
110,1,2.1999999999999998E-4,2.0E-6,9.230350840304047E-10
110,2,2.1999999999999998E-4,4.0E-6,9.231148365038502E-10
110,3,2.1999999999999998E-4,6.0E-6,9.231728323725478E-10
110,4,2.1999999999999998E-4,8.0E-6,9.2320661540249E-10
110,5,2.1999999999999998E-4,9.999999999999999E-6,9.233516029448808E-10
110,6,2.1999999999999998E-4,1.2E-5,9.233744503418248E-10
110,7,2.1999999999999998E-4,1.4E-5,9.234338954794245E-10
110,8,2.1999999999999998E-4,1.6E-5,9.235400696546457E-10
110,9,2.1999999999999998E-4,1.8E-5,9.23567058371545E-10
110,10,2.1999999999999998E-4,1.9999999999999998E-5,9.236344337191991E-10
110,11,2.1999999999999998E-4,2.2E-5,9.237142436043857E-10
110,12,2.1999999999999998E-4,2.4E-5,9.237529040698699E-10
110,13,2.1999999999999998E-4,2.6E-5,9.238362370440154E-10
110,14,2.1999999999999998E-4,2.8E-5,9.239199848467999E-10
110,15,2.1999999999999998E-4,2.9999999999999997E-5,9.239613728981747E-10
110,16,2.1999999999999998E-4,3.2E-5,9.240742691969574E-10
110,17,2.1999999999999998E-4,3.4E-5,9.240996112483921E-10
110,18,2.1999999999999998E-4,3.6E-5,9.24181538058982E-10
110,19,2.1999999999999998E-4,3.7999999999999995E-5,9.242389473208487E-10
110,20,2.1999999999999998E-4,3.9999999999999996E-5,9.243257307161568E-10
110,21,2.1999999999999998E-4,4.2E-5,9.243826303177457E-10
110,22,2.1999999999999998E-4,4.4E-5,9.244410593631805E-10
110,23,2.1999999999999998E-4,4.6E-5,9.24569846473989E-10
110,24,2.1999999999999998E-4,4.8E-5,9.246117267091752E-10
110,25,2.1999999999999998E-4,4.9999999999999996E-5,9.246872050863294E-10
110,26,2.1999999999999998E-4,5.2E-5,9.2470875572359E-10
110,27,2.1999999999999998E-4,5.4E-5,9.247504685719603E-10
110,28,2.1999999999999998E-4,5.6E-5,9.248614493651291E-10
110,29,2.1999999999999998E-4,5.8E-5,9.249292270235499E-10
110,30,2.1999999999999998E-4,5.9999999999999995E-5,9.249808470690044E-10
110,31,2.1999999999999998E-4,6.2E-5,9.250224003702358E-10
110,32,2.1999999999999998E-4,6.4E-5,9.250703814962438E-10
110,33,2.1999999999999998E-4,6.599999999999999E-5,9.250750743906971E-10
110,34,2.1999999999999998E-4,6.8E-5,9.25122263128252E-10
110,35,2.1999999999999998E-4,7.0E-5,9.251557894696674E-10
110,36,2.1999999999999998E-4,7.2E-5,9.252442977157429E-10
110,37,2.1999999999999998E-4,7.4E-5,9.252433874650821E-10
110,38,2.1999999999999998E-4,7.599999999999999E-5,9.252689333545726E-10
110,39,2.1999999999999998E-4,7.8E-5,9.25222867132477E-10
110,40,2.1999999999999998E-4,7.999999999999999E-5,9.252550772088882E-10
110,41,2.1999999999999998E-4,8.2E-5,9.252687361030335E-10
110,42,2.1999999999999998E-4,8.4E-5,9.252561326446211E-10
110,43,2.1999999999999998E-4,8.599999999999999E-5,9.253262283426438E-10
110,44,2.1999999999999998E-4,8.8E-5,9.252941006557908E-10
110,45,2.1999999999999998E-4,8.999999999999999E-5,9.253256228349304E-10
110,46,2.1999999999999998E-4,9.2E-5,9.252731143927968E-10
110,47,2.1999999999999998E-4,9.4E-5,9.251869109242032E-10
110,48,2.1999999999999998E-4,9.6E-5,9.252628424403462E-10
110,49,2.1999999999999998E-4,9.8E-5,9.252582114695718E-10
110,50,2.1999999999999998E-4,9.999999999999999E-5,9.252337983147443E-10
110,51,2.1999999999999998E-4,1.02E-4,9.251448060622468E-10
110,52,2.1999999999999998E-4,1.04E-4,9.25136888164569E-10
110,53,2.1999999999999998E-4,1.06E-4,9.25048328091198E-10
110,54,2.1999999999999998E-4,1.08E-4,9.250547429429761E-10
110,55,2.1999999999999998E-4,1.0999999999999999E-4,9.249555594432455E-10
110,56,2.1999999999999998E-4,1.12E-4,9.249191893316035E-10
110,57,2.1999999999999998E-4,1.1399999999999999E-4,9.248810105985026E-10
110,58,2.1999999999999998E-4,1.16E-4,9.247636703837461E-10
110,59,2.1999999999999998E-4,1.18E-4,9.247604861076986E-10
110,60,2.1999999999999998E-4,1.1999999999999999E-4,9.24661541259837E-10
110,61,2.1999999999999998E-4,1.22E-4,9.245867368081847E-10
110,62,2.1999999999999998E-4,1.24E-4,9.245563028887024E-10
110,63,2.1999999999999998E-4,1.26E-4,9.245349341578838E-10
110,64,2.1999999999999998E-4,1.28E-4,9.244386178339217E-10
110,65,2.1999999999999998E-4,1.3E-4,9.244197447225622E-10
110,66,2.1999999999999998E-4,1.3199999999999998E-4,9.243317556639037E-10
110,67,2.1999999999999998E-4,1.34E-4,9.242623036559644E-10
110,68,2.1999999999999998E-4,1.36E-4,9.241762221246826E-10
110,69,2.1999999999999998E-4,1.38E-4,9.24030825960937E-10
110,70,2.1999999999999998E-4,1.4E-4,9.23967529192289E-10
110,71,2.1999999999999998E-4,1.4199999999999998E-4,9.2392630354829E-10
110,72,2.1999999999999998E-4,1.44E-4,9.239098526620806E-10
110,73,2.1999999999999998E-4,1.46E-4,9.23738821857257E-10
110,74,2.1999999999999998E-4,1.48E-4,9.237130903714141E-10
110,75,2.1999999999999998E-4,1.5E-4,9.236208852149448E-10
110,76,2.1999999999999998E-4,1.5199999999999998E-4,9.235539546202166E-10
110,77,2.1999999999999998E-4,1.54E-4,9.234653430793485E-10
110,78,2.1999999999999998E-4,1.56E-4,9.234274024049927E-10
110,79,2.1999999999999998E-4,1.58E-4,9.233890724582057E-10
110,80,2.1999999999999998E-4,1.5999999999999999E-4,9.233294573708099E-10
110,81,2.1999999999999998E-4,1.6199999999999998E-4,9.232588624931625E-10
110,82,2.1999999999999998E-4,1.64E-4,9.232153245487878E-10
